MaxOnes 100 12 0.01 0.50
7965 100.000000 86.658249 98.67% Identical
7966 100.000000 89.340068 98.67% Identical
7967 100.000000 89.331448 98.67% Identical
7968 100.000000 98.662506 98.67% Identical
7969 100.000000 94.671201 98.67% Identical
7970 100.000000 96.002256 98.67% Identical
7971 100.000000 91.994872 98.67% Identical
7972 100.000000 90.653567 98.67% Identical
7973 100.000000 94.670498 98.67% Identical
7974 100.000000 90.682078 98.67% Identical
7975 100.000000 94.670818 98.67% Identical
7976 100.000000 94.668960 98.67% Identical
7977 100.000000 97.327284 98.67% Identical
7978 100.000000 94.658425 98.67% Identical
7979 100.000000 94.669414 98.67% Identical
7980 100.000000 90.678763 98.67% Identical
7981 100.000000 92.000162 98.67% Identical
7982 100.000000 86.686153 98.67% Identical
7983 100.000000 90.663812 98.67% Identical
7984 100.000000 93.320537 98.67% Identical
7985 100.000000 90.682307 98.67% Identical
7986 100.000000 93.323751 98.67% Identical
7987 100.000000 89.325988 98.67% Identical
7988 100.000000 86.672577 98.67% Identical
7989 100.000000 90.666268 98.67% Identical
7990 100.000000 83.969836 98.67% Identical
7991 100.000000 95.989536 98.67% Identical
7992 100.000000 90.660497 98.67% Identical
7993 100.000000 89.328836 98.67% Identical
7994 100.000000 93.320853 98.67% Identical
7995 100.000000 89.334065 98.67% Identical
7996 100.000000 90.665099 98.67% Identical
7997 100.000000 100.001905 98.67% Identical
7998 100.000000 93.330464 98.67% Identical
7999 100.000000 90.668501 98.67% Identical
8000 100.000000 95.990720 98.67% Identical
8001 100.000000 95.992931 98.67% Identical
8002 100.000000 93.327821 98.67% Identical
8003 100.000000 92.000063 98.67% Identical
8004 100.000000 89.341309 98.67% Identical
8005 100.000000 93.322752 98.67% Identical
8006 100.000000 94.675435 98.67% Identical
8007 100.000000 90.667616 98.67% Identical
8008 100.000000 92.001894 98.67% Identical
8009 100.000000 97.327284 98.67% Identical
8010 100.000000 89.321902 98.67% Identical
8011 100.000000 94.679671 98.67% Identical
8012 100.000000 90.665234 98.67% Identical
8013 100.000000 94.669813 98.67% Identical
8014 100.000000 85.325418 98.67% Identical
8015 100.000000 86.645568 98.67% Identical
8016 100.000000 87.985499 98.67% Identical
8017 100.000000 94.686291 98.67% Identical
8018 100.000000 93.337421 98.67% Identical
8019 100.000000 89.328829 98.67% Identical
8020 100.000000 88.016830 98.67% Identical
8021 100.000000 92.014165 98.67% Identical
8022 100.000000 94.669559 98.67% Identical
8023 100.000000 96.004706 98.67% Identical
8024 100.000000 93.323383 98.67% Identical
8025 100.000000 89.351865 98.67% Identical
8026 100.000000 93.343439 98.67% Identical
8027 100.000000 92.004488 98.67% Identical
8028 100.000000 93.332855 98.67% Identical
8029 100.000000 90.686401 98.67% Identical
8030 100.000000 93.333305 98.67% Identical
8031 100.000000 90.684262 98.67% Identical
8032 100.000000 93.343815 98.67% Identical
8033 100.000000 89.349967 98.67% Identical
8034 100.000000 89.351413 98.67% Identical
8035 100.000000 93.323376 98.67% Identical
8036 100.000000 91.984803 98.67% Identical
8037 100.000000 89.322519 98.67% Identical
8038 100.000000 97.315474 98.67% Identical
8039 100.000000 97.338672 98.67% Identical
8040 100.000000 98.661498 98.67% Identical
8041 100.000000 93.345646 98.67% Identical
8042 100.000000 87.997408 98.67% Identical
8043 100.000000 95.999330 98.67% Identical
8044 100.000000 85.340570 98.67% Identical
8045 100.000000 87.983153 98.67% Identical
8046 100.000000 88.006895 98.67% Identical
8047 100.000000 95.991685 98.67% Identical
8048 100.000000 97.338346 98.67% Identical
8049 100.000000 92.010115 98.67% Identical
8050 100.000000 94.658805 98.67% Identical
8051 100.000000 94.667910 98.67% Identical
8052 100.000000 92.002766 98.67% Identical
8053 100.000000 89.337938 98.67% Identical
8054 100.000000 82.687329 98.67% Identical
8055 100.000000 95.998631 98.67% Identical
8056 100.000000 92.014906 98.67% Identical
8057 100.000000 90.680608 98.67% Identical
8058 100.000000 89.336513 98.67% Identical
8059 100.000000 92.006371 98.67% Identical
8060 100.000000 90.671160 98.67% Identical
8061 100.000000 91.986518 98.67% Identical
8062 100.000000 90.664775 98.67% Identical
8063 100.000000 92.010037 98.67% Identical
8064 100.000000 89.356836 98.67% Identical
8065 100.000000 97.331391 98.67% Identical
8066 100.000000 95.991051 98.67% Identical
8067 100.000000 94.672022 98.67% Identical
8068 100.000000 94.671447 98.67% Identical
8069 100.000000 85.344998 98.67% Identical
8070 100.000000 89.330690 98.67% Identical
8071 100.000000 94.671695 98.67% Identical
8072 100.000000 84.017981 98.67% Identical
8073 100.000000 97.326647 98.67% Identical
8074 100.000000 93.345397 98.67% Identical
8075 100.000000 86.703665 98.67% Identical
8076 100.000000 93.347614 98.67% Identical
8077 100.000000 93.337803 98.67% Identical
8078 100.000000 97.338351 98.67% Identical
8079 100.000000 85.316533 98.67% Identical
8080 100.000000 86.688220 98.67% Identical
8081 100.000000 94.684151 98.67% Identical
8082 100.000000 86.677871 98.67% Identical
8083 100.000000 95.993577 98.67% Identical
8084 100.000000 86.684797 98.67% Identical
8085 100.000000 90.667845 98.67% Identical
8086 100.000000 94.659613 98.67% Identical
8087 100.000000 92.001495 98.67% Identical
8088 100.000000 86.653593 98.67% Identical
8089 100.000000 82.649391 98.67% Identical
8090 100.000000 91.997847 98.67% Identical
8091 100.000000 90.666435 98.67% Identical
8092 100.000000 97.331085 98.67% Identical
8093 100.000000 90.687752 98.67% Identical
8094 100.000000 96.004385 98.67% Identical
8095 100.000000 86.671324 98.67% Identical
8096 100.000000 92.000308 98.67% Identical
8097 100.000000 97.340454 98.67% Identical
8098 100.000000 93.332312 98.67% Identical
8099 100.000000 96.009846 98.67% Identical
8100 100.000000 90.680002 98.67% Identical
8101 100.000000 90.655155 98.67% Identical
8102 100.000000 94.664424 98.67% Identical
8103 100.000000 94.663733 98.67% Identical
8104 100.000000 90.682834 98.67% Identical
8105 100.000000 86.678316 98.67% Identical
8106 100.000000 87.987053 98.67% Identical
8107 100.000000 93.338104 98.67% Identical
8108 100.000000 91.991768 98.67% Identical
8109 100.000000 94.657018 98.67% Identical
8110 100.000000 96.002500 98.67% Identical
8111 100.000000 94.678412 98.67% Identical
8112 100.000000 90.650029 98.67% Identical
8113 100.000000 88.017531 98.67% Identical
8114 100.000000 96.002495 98.67% Identical
8115 100.000000 87.993429 98.67% Identical
8116 100.000000 90.663764 98.67% Identical
8117 100.000000 93.347539 98.67% Identical
8118 100.000000 94.632652 98.67% Identical
8119 100.000000 97.318044 98.67% Identical
8120 100.000000 90.671398 98.67% Identical
8121 100.000000 96.005351 98.67% Identical
8122 100.000000 92.002126 98.67% Identical
8123 100.000000 94.658675 98.67% Identical
8124 100.000000 90.666226 98.67% Identical
8125 100.000000 91.999355 98.67% Identical
8126 100.000000 90.676975 98.67% Identical
8127 100.000000 93.346645 98.67% Identical
8128 100.000000 94.644217 98.67% Identical
8129 100.000000 88.009830 98.67% Identical
8130 100.000000 96.010527 98.67% Identical
8131 100.000000 97.322158 98.67% Identical
8132 100.000000 97.330063 98.67% Identical
8133 100.000000 94.666513 98.67% Identical
8134 100.000000 92.000318 98.67% Identical
8135 100.000000 97.344561 98.67% Identical
8136 100.000000 93.320283 98.67% Identical
8137 100.000000 91.984831 98.67% Identical
8138 100.000000 94.665218 98.67% Identical
8139 100.000000 92.007770 98.67% Identical
8140 100.000000 89.348833 98.67% Identical
8141 100.000000 96.000345 98.67% Identical
8142 100.000000 97.334794 98.67% Identical
8143 100.000000 94.681138 98.67% Identical
8144 100.000000 94.666012 98.67% Identical
8145 100.000000 92.009796 98.67% Identical
8146 100.000000 91.989492 98.67% Identical
8147 100.000000 94.668544 98.67% Identical
8148 100.000000 97.344244 98.67% Identical
8149 100.000000 86.652644 98.67% Identical
8150 100.000000 90.675271 98.67% Identical
8151 100.000000 93.340805 98.67% Identical
8152 100.000000 86.667579 98.67% Identical
8153 100.000000 94.671701 98.67% Identical
8154 100.000000 93.339317 98.67% Identical
8155 100.000000 94.678687 98.67% Identical
8156 100.000000 89.332872 98.67% Identical
8157 100.000000 94.670828 98.67% Identical
8158 100.000000 92.001887 98.67% Identical
8159 100.000000 81.326164 98.67% Identical
8160 100.000000 87.988397 98.67% Identical
8161 100.000000 91.989631 98.67% Identical
8162 100.000000 97.326970 98.67% Identical
8163 100.000000 91.982457 98.67% Identical
8164 100.000000 86.660356 98.67% Identical
8165 100.000000 90.672207 98.67% Identical
8166 100.000000 90.669683 98.67% Identical
8167 100.000000 94.658601 98.67% Identical
8168 100.000000 91.994480 98.67% Identical
8169 100.000000 86.685281 98.67% Identical
8170 100.000000 93.327944 98.67% Identical
8171 100.000000 85.352975 98.67% Identical
8172 100.000000 93.329974 98.67% Identical
8173 100.000000 93.334429 98.67% Identical
8174 100.000000 93.335725 98.67% Identical
8175 100.000000 88.013440 98.67% Identical
8176 100.000000 90.692716 98.67% Identical
8177 100.000000 86.692488 98.67% Identical
8178 100.000000 90.694659 98.67% Identical
8179 100.000000 89.338617 98.67% Identical
8180 100.000000 97.340954 98.67% Identical
8181 100.000000 91.980894 98.67% Identical
8182 100.000000 96.005215 98.67% Identical
8183 100.000000 93.332958 98.67% Identical
8184 100.000000 91.992099 98.67% Identical
8185 100.000000 92.013598 98.67% Identical
8186 100.000000 89.329788 98.67% Identical
8187 100.000000 90.663440 98.67% Identical
8188 100.000000 88.014312 98.67% Identical
8189 100.000000 93.329525 98.67% Identical
8190 100.000000 92.010326 98.67% Identical
8191 100.000000 93.336227 98.67% Identical
8192 100.000000 93.331611 98.67% Identical
8193 100.000000 90.666279 98.67% Identical
8194 100.000000 94.662557 98.67% Identical
8195 100.000000 96.004535 98.67% Identical
8196 100.000000 87.993224 98.67% Identical
8197 100.000000 83.977267 98.67% Identical
8198 100.000000 94.686365 98.67% Identical
8199 100.000000 93.310610 98.67% Identical
8200 100.000000 94.665631 98.67% Identical
8201 100.000000 95.994154 98.67% Identical
8202 100.000000 98.671119 98.67% Identical
8203 100.000000 92.008244 98.67% Identical
8204 100.000000 92.006296 98.67% Identical
8205 100.000000 90.668208 98.67% Identical
8206 100.000000 90.656803 98.67% Identical
8207 100.000000 90.674389 98.67% Identical
8208 100.000000 96.008568 98.67% Identical
8209 100.000000 92.002652 98.67% Identical
8210 100.000000 87.999464 98.67% Identical
8211 100.000000 83.982014 98.67% Identical
8212 100.000000 90.657338 98.67% Identical
8213 100.000000 88.006667 98.67% Identical
8214 100.000000 90.645028 98.67% Identical
8215 100.000000 88.008310 98.67% Identical
8216 100.000000 96.006736 98.67% Identical
8217 100.000000 81.338719 98.67% Identical
8218 100.000000 96.008591 98.67% Identical
8219 100.000000 93.321612 98.67% Identical
8220 100.000000 94.658786 98.67% Identical
8221 100.000000 86.674153 98.67% Identical
8222 100.000000 94.662521 98.67% Identical
8223 100.000000 96.009846 98.67% Identical
8224 100.000000 93.339314 98.67% Identical
8225 100.000000 93.335404 98.67% Identical
8226 100.000000 98.653907 98.67% Identical
8227 100.000000 90.677794 98.67% Identical
8228 100.000000 90.675390 98.67% Identical
8229 100.000000 91.994106 98.67% Identical
8230 100.000000 90.660657 98.67% Identical
8231 100.000000 92.006701 98.67% Identical
8232 100.000000 93.334494 98.67% Identical
8233 100.000000 92.006699 98.67% Identical
8234 100.000000 90.653169 98.67% Identical
8235 100.000000 89.346934 98.67% Identical
8236 100.000000 92.012092 98.67% Identical
8237 100.000000 90.665511 98.67% Identical
8238 100.000000 89.312845 98.67% Identical
8239 100.000000 93.341529 98.67% Identical
8240 100.000000 89.312515 98.67% Identical
8241 100.000000 89.336054 98.67% Identical
8242 100.000000 90.673632 98.67% Identical
8243 100.000000 94.662599 98.67% Identical
8244 100.000000 93.335513 98.67% Identical
8245 100.000000 92.005042 98.67% Identical
8246 100.000000 91.984300 98.67% Identical
8247 100.000000 94.654314 98.67% Identical
8248 100.000000 93.336795 98.67% Identical
8249 100.000000 92.008225 98.67% Identical
8250 100.000000 89.327442 98.67% Identical
8251 100.000000 87.985889 98.67% Identical
8252 100.000000 91.990996 98.67% Identical
8253 100.000000 96.007846 98.67% Identical
8254 100.000000 91.991501 98.67% Identical
8255 100.000000 95.995539 98.67% Identical
8256 100.000000 93.345908 98.67% Identical
8257 100.000000 92.005934 98.67% Identical
8258 100.000000 97.340260 98.67% Identical
8259 100.000000 88.015835 98.67% Identical
8260 100.000000 94.670426 98.67% Identical
8261 100.000000 97.327291 98.67% Identical
8262 100.000000 91.990996 98.67% Identical
8263 100.000000 90.650524 98.67% Identical
8264 100.000000 93.339395 98.67% Identical
8265 100.000000 93.335279 98.67% Identical
8266 100.000000 92.010244 98.67% Identical
8267 100.000000 89.316642 98.67% Identical
8268 100.000000 89.345363 98.67% Identical
8269 100.000000 94.653542 98.67% Identical
8270 100.000000 91.980813 98.67% Identical
8271 100.000000 93.330093 98.67% Identical
8272 100.000000 91.995689 98.67% Identical
8273 100.000000 97.344493 98.67% Identical
8274 100.000000 93.334905 98.67% Identical
8275 100.000000 94.660314 98.67% Identical
8276 100.000000 97.337085 98.67% Identical
8277 100.000000 86.679656 98.67% Identical
8278 100.000000 85.317001 98.67% Identical
8279 100.000000 89.328222 98.67% Identical
8280 100.000000 93.337445 98.67% Identical
8281 100.000000 90.684585 98.67% Identical
8282 100.000000 92.003480 98.67% Identical
8283 100.000000 89.324741 98.67% Identical
8284 100.000000 90.660266 98.67% Identical
8285 100.000000 93.337732 98.67% Identical
8286 100.000000 97.332594 98.67% Identical
8287 100.000000 90.652615 98.67% Identical
8288 100.000000 98.664717 98.67% Identical
8289 100.000000 94.668223 98.67% Identical
8290 100.000000 91.984257 98.67% Identical
8291 100.000000 93.345072 98.67% Identical
8292 100.000000 91.999532 98.67% Identical
8293 100.000000 89.328221 98.67% Identical
8294 100.000000 93.334726 98.67% Identical
8295 100.000000 90.647258 98.67% Identical
8296 100.000000 89.338028 98.67% Identical
8297 100.000000 98.664396 98.67% Identical
8298 100.000000 96.003450 98.67% Identical
8299 100.000000 92.005359 98.67% Identical
8300 100.000000 96.000741 98.67% Identical
8301 100.000000 94.677144 98.67% Identical
8302 100.000000 91.991648 98.67% Identical
8303 100.000000 88.000906 98.67% Identical
8304 100.000000 88.021351 98.67% Identical
8305 100.000000 95.992561 98.67% Identical
8306 100.000000 96.001860 98.67% Identical
8307 100.000000 92.001127 98.67% Identical
8308 100.000000 89.341000 98.67% Identical
8309 100.000000 95.994796 98.67% Identical
8310 100.000000 96.006139 98.67% Identical
8311 100.000000 94.666707 98.67% Identical
8312 100.000000 92.000500 98.67% Identical
8313 100.000000 92.000496 98.67% Identical
8314 100.000000 89.338819 98.67% Identical
8315 100.000000 94.676506 98.67% Identical
8316 100.000000 91.987202 98.67% Identical
8317 100.000000 89.359453 98.67% Identical
8318 100.000000 83.989236 98.67% Identical
8319 100.000000 94.674917 98.67% Identical
8320 100.000000 94.667524 98.67% Identical
8321 100.000000 93.339012 98.67% Identical
8322 100.000000 96.001562 98.67% Identical
8323 100.000000 94.660052 98.67% Identical
8324 100.000000 91.791237 98.67% Identical
8325 100.000000 90.678356 98.67% Identical
8326 100.000000 95.990357 98.67% Identical
8327 100.000000 89.346364 98.67% Identical
8328 100.000000 82.685647 98.67% Identical
8329 100.000000 93.320869 98.67% Identical
8330 100.000000 88.026199 98.67% Identical
8331 100.000000 85.332559 98.67% Identical
8332 100.000000 90.675201 98.67% Identical
8333 100.000000 92.007904 98.67% Identical
8334 100.000000 93.330346 98.67% Identical
8335 100.000000 90.656250 98.67% Identical
8336 100.000000 92.017133 98.67% Identical
8337 100.000000 91.998336 98.67% Identical
8338 100.000000 94.678823 98.67% Identical
8339 100.000000 97.331077 98.67% Identical
8340 100.000000 85.338441 98.67% Identical
8341 100.000000 85.321706 98.67% Identical
8342 100.000000 93.352484 98.67% Identical
8343 100.000000 93.341172 98.67% Identical
8344 100.000000 90.654648 98.67% Identical
8345 100.000000 98.667439 98.67% Identical
8346 100.000000 90.660984 98.67% Identical
8347 100.000000 85.319970 98.67% Identical
8348 100.000000 87.978731 98.67% Identical
8349 100.000000 93.305332 98.67% Identical
8350 100.000000 89.333097 98.67% Identical
8351 100.000000 87.999951 98.67% Identical
8352 100.000000 90.682476 98.67% Identical
8353 100.000000 93.324020 98.67% Identical
8354 100.000000 94.675318 98.67% Identical
8355 100.000000 94.664227 98.67% Identical
8356 100.000000 85.351142 98.67% Identical
8357 100.000000 92.010305 98.67% Identical
8358 100.000000 92.017698 98.67% Identical
8359 100.000000 95.999656 98.67% Identical
8360 100.000000 89.319620 98.67% Identical
8361 100.000000 94.669313 98.67% Identical
8362 100.000000 90.672648 98.67% Identical
8363 100.000000 96.002953 98.67% Identical
8364 100.000000 96.001932 98.67% Identical
8365 100.000000 94.669119 98.67% Identical
8366 100.000000 90.658476 98.67% Identical
8367 100.000000 89.340161 98.67% Identical
8368 100.000000 93.339008 98.67% Identical
8369 100.000000 93.322110 98.67% Identical
8370 100.000000 90.661408 98.67% Identical
8371 100.000000 90.661575 98.67% Identical
8372 100.000000 93.365555 98.67% Identical
8373 100.000000 93.314781 98.67% Identical
8374 100.000000 86.667199 98.67% Identical
8375 100.000000 83.977972 98.67% Identical
8376 100.000000 97.346622 98.67% Identical
8377 100.000000 92.006624 98.67% Identical
8378 100.000000 89.313916 98.67% Identical
8379 100.000000 89.341937 98.67% Identical
8380 100.000000 89.337635 98.67% Identical
8381 100.000000 91.998657 98.67% Identical
8382 100.000000 93.335200 98.67% Identical
8383 100.000000 93.330476 98.67% Identical
8384 100.000000 89.321149 98.67% Identical
8385 100.000000 96.000492 98.67% Identical
8386 100.000000 90.674022 98.67% Identical
8387 100.000000 90.682783 98.67% Identical
8388 100.000000 88.901041 98.67% Identical
8389 100.000000 94.657070 98.67% Identical
8390 100.000000 95.999537 98.67% Identical
8391 100.000000 89.339852 98.67% Identical
8392 100.000000 93.339389 98.67% Identical
8393 100.000000 94.670127 98.67% Identical
8394 100.000000 90.659560 98.67% Identical
8395 100.000000 94.659250 98.67% Identical
8396 100.000000 92.002761 98.67% Identical
8397 100.000000 89.341623 98.67% Identical
8398 100.000000 86.670281 98.67% Identical
8399 100.000000 93.349253 98.67% Identical
8400 100.000000 88.006656 98.67% Identical
8401 100.000000 89.345979 98.67% Identical
8402 100.000000 94.677553 98.67% Identical
8403 100.000000 90.670808 98.67% Identical
8404 100.000000 98.673073 98.67% Identical
8405 100.000000 86.665785 98.67% Identical
8406 100.000000 88.009488 98.67% Identical
8407 100.000000 97.341200 98.67% Identical
8408 100.000000 92.011976 98.67% Identical
8409 100.000000 89.342375 98.67% Identical
8410 100.000000 87.999704 98.67% Identical
8411 100.000000 86.667801 98.67% Identical
8412 100.000000 92.001962 98.67% Identical
8413 100.000000 89.302089 98.67% Identical
8414 100.000000 89.341950 98.67% Identical
8415 100.000000 85.329318 98.67% Identical
8416 100.000000 92.003480 98.67% Identical
8417 100.000000 97.338665 98.67% Identical
8418 100.000000 96.012247 98.67% Identical
8419 100.000000 96.011550 98.67% Identical
8420 100.000000 83.992630 98.67% Identical
8421 100.000000 88.006541 98.67% Identical
8422 100.000000 94.672412 98.67% Identical
8423 100.000000 89.343904 98.67% Identical
8424 100.000000 90.663256 98.67% Identical
8425 100.000000 86.681089 98.67% Identical
8426 100.000000 89.320420 98.67% Identical
8427 100.000000 93.348233 98.67% Identical
8428 100.000000 92.025802 98.67% Identical
8429 100.000000 94.651651 98.67% Identical
8430 100.000000 93.331409 98.67% Identical
8431 100.000000 94.667523 98.67% Identical
8432 100.000000 98.672998 98.67% Identical
8433 100.000000 90.669877 98.67% Identical
8434 100.000000 86.692105 98.67% Identical
8435 100.000000 94.650003 98.67% Identical
8436 100.000000 93.328884 98.67% Identical
8437 100.000000 90.682085 98.67% Identical
8438 100.000000 89.350860 98.67% Identical
8439 100.000000 86.659278 98.67% Identical
8440 100.000000 90.683563 98.67% Identical
8441 100.000000 89.329551 98.67% Identical
8442 100.000000 98.672307 98.67% Identical
8443 100.000000 91.985098 98.67% Identical
8444 100.000000 93.343476 98.67% Identical
8445 100.000000 91.991003 98.67% Identical
8446 100.000000 96.003370 98.67% Identical
8447 100.000000 92.009301 98.67% Identical
8448 100.000000 92.018314 98.67% Identical
8449 100.000000 89.345350 98.67% Identical
8450 100.000000 92.019735 98.67% Identical
8451 100.000000 94.673349 98.67% Identical
8452 100.000000 94.676134 98.67% Identical
8453 100.000000 85.318056 98.67% Identical
8454 100.000000 92.007192 98.67% Identical
8455 100.000000 89.332728 98.67% Identical
8456 100.000000 88.017846 98.67% Identical
8457 100.000000 92.009310 98.67% Identical
8458 100.000000 94.684482 98.67% Identical
8459 100.000000 90.680472 98.67% Identical
8460 100.000000 91.996815 98.67% Identical
8461 100.000000 96.012705 98.67% Identical
8462 100.000000 89.334542 98.67% Identical
8463 100.000000 88.011727 98.67% Identical
8464 100.000000 94.667034 98.67% Identical
8465 100.000000 90.683143 98.67% Identical
8466 100.000000 86.662204 98.67% Identical
8467 100.000000 92.004159 98.67% Identical
8468 100.000000 97.326404 98.67% Identical
8469 100.000000 93.324398 98.67% Identical
8470 100.000000 95.993643 98.67% Identical
8471 100.000000 88.019319 98.67% Identical
8472 100.000000 97.340379 98.67% Identical
8473 100.000000 94.674549 98.67% Identical
8474 100.000000 95.995537 98.67% Identical
8475 100.000000 90.669821 98.67% Identical
8476 100.000000 93.333067 98.67% Identical
8477 100.000000 91.981013 98.67% Identical
8478 100.000000 94.674162 98.67% Identical
8479 100.000000 86.662541 98.67% Identical
8480 100.000000 92.017429 98.67% Identical
8481 100.000000 90.662994 98.67% Identical
8482 100.000000 89.347758 98.67% Identical
8483 100.000000 93.337937 98.67% Identical
8484 100.000000 93.307698 98.67% Identical
8485 100.000000 87.998309 98.67% Identical
8486 100.000000 93.319907 98.67% Identical
8487 100.000000 94.682196 98.67% Identical
8488 100.000000 91.992910 98.67% Identical
8489 100.000000 92.001818 98.67% Identical
8490 100.000000 94.658929 98.67% Identical
8491 100.000000 89.329977 98.67% Identical
8492 100.000000 96.000420 98.67% Identical
8493 100.000000 93.335519 98.67% Identical
8494 100.000000 87.998176 98.67% Identical
8495 100.000000 93.352272 98.67% Identical
8496 100.000000 81.319867 98.67% Identical
8497 100.000000 90.666691 98.67% Identical
8498 100.000000 94.662533 98.67% Identical
8499 100.000000 85.344614 98.67% Identical
8500 100.000000 86.635941 98.67% Identical
8501 100.000000 91.990607 98.67% Identical
8502 100.000000 89.338339 98.67% Identical
8503 100.000000 91.986718 98.67% Identical
8504 100.000000 88.012922 98.67% Identical
8505 100.000000 90.666546 98.67% Identical
8506 100.000000 85.331318 98.67% Identical
8507 100.000000 93.342372 98.67% Identical
8508 100.000000 92.016570 98.67% Identical
8509 100.000000 90.685773 98.67% Identical
8510 100.000000 91.999842 98.67% Identical
8511 100.000000 94.669011 98.67% Identical
8512 100.000000 93.336105 98.67% Identical
8513 100.000000 85.342171 98.67% Identical
8514 100.000000 94.681215 98.67% Identical
8515 100.000000 92.001706 98.67% Identical
8516 100.000000 94.673345 98.67% Identical
8517 100.000000 92.014531 98.67% Identical
8518 100.000000 89.337463 98.67% Identical
8519 100.000000 90.681260 98.67% Identical
8520 100.000000 90.666279 98.67% Identical
8521 100.000000 86.678717 98.67% Identical
8522 100.000000 84.025031 98.67% Identical
8523 100.000000 97.332825 98.67% Identical
8524 100.000000 93.333324 98.67% Identical
8525 100.000000 94.664423 98.67% Identical
8526 100.000000 96.010279 98.67% Identical
8527 100.000000 85.309589 98.67% Identical
8528 100.000000 93.340346 98.67% Identical
8529 100.000000 90.667303 98.67% Identical
8530 100.000000 98.669780 98.67% Identical
8531 100.000000 85.347612 98.67% Identical
8532 100.000000 90.675651 98.67% Identical
8533 100.000000 89.340072 98.67% Identical
8534 100.000000 92.003788 98.67% Identical
8535 100.000000 96.006420 98.67% Identical
8536 100.000000 88.012362 98.67% Identical
8537 100.000000 92.008286 98.67% Identical
8538 100.000000 86.682866 98.67% Identical
8539 100.000000 87.999330 98.67% Identical
8540 100.000000 94.655505 98.67% Identical
8541 100.000000 91.997787 98.67% Identical
8542 100.000000 93.339638 98.67% Identical
8543 100.000000 93.314903 98.67% Identical
8544 100.000000 90.673688 98.67% Identical
8545 100.000000 90.653317 98.67% Identical
8546 100.000000 94.658353 98.67% Identical
8547 100.000000 94.659250 98.67% Identical
8548 100.000000 93.336100 98.67% Identical
8549 100.000000 94.664427 98.67% Identical
8550 100.000000 93.325904 98.67% Identical
8551 100.000000 89.325626 98.67% Identical
8552 100.000000 93.322428 98.67% Identical
8553 100.000000 89.337940 98.67% Identical
8554 100.000000 89.329901 98.67% Identical
8555 100.000000 89.330101 98.67% Identical
8556 100.000000 94.680616 98.67% Identical
8557 100.000000 95.993327 98.67% Identical
8558 100.000000 94.663410 98.67% Identical
8559 100.000000 93.341223 98.67% Identical
8560 100.000000 88.017789 98.67% Identical
8561 100.000000 95.997818 98.67% Identical
8562 100.000000 93.340640 98.67% Identical
8563 100.000000 93.331804 98.67% Identical
8564 100.000000 88.027162 98.67% Identical
8565 100.000000 96.003132 98.67% Identical
8566 100.000000 90.678688 98.67% Identical
8567 100.000000 90.671353 98.67% Identical
8568 100.000000 88.015513 98.67% Identical
8569 100.000000 92.004164 98.67% Identical
8570 100.000000 91.993976 98.67% Identical
8571 100.000000 89.343135 98.67% Identical
8572 100.000000 91.996763 98.67% Identical
8573 100.000000 87.994246 98.67% Identical
8574 100.000000 90.677105 98.67% Identical
8575 100.000000 85.342473 98.67% Identical
8576 100.000000 92.004697 98.67% Identical
8577 100.000000 90.649480 98.67% Identical
8578 100.000000 93.319583 98.67% Identical
8579 100.000000 95.995848 98.67% Identical
8580 100.000000 95.992636 98.67% Identical
8581 100.000000 86.678060 98.67% Identical
8582 100.000000 91.994721 98.67% Identical
8583 100.000000 91.988636 98.67% Identical
8584 100.000000 87.991936 98.67% Identical
8585 100.000000 91.987206 98.67% Identical
8586 100.000000 93.323703 98.67% Identical
8587 100.000000 86.677133 98.67% Identical
8588 100.000000 88.002732 98.67% Identical
8589 100.000000 91.978284 98.67% Identical
8590 100.000000 89.339720 98.67% Identical
8591 100.000000 90.655411 98.67% Identical
8592 100.000000 93.348560 98.67% Identical
8593 100.000000 93.355922 98.67% Identical
8594 100.000000 83.997255 98.67% Identical
8595 100.000000 93.331670 98.67% Identical
8596 100.000000 89.355935 98.67% Identical
8597 100.000000 94.668863 98.67% Identical
8598 100.000000 90.658550 98.67% Identical
8599 100.000000 96.006866 98.67% Identical
8600 100.000000 96.004947 98.67% Identical
8601 100.000000 92.017464 98.67% Identical
8602 100.000000 89.336454 98.67% Identical
8603 100.000000 86.615254 98.67% Identical
8604 100.000000 89.319542 98.67% Identical
8605 100.000000 90.662441 98.67% Identical
8606 100.000000 97.329746 98.67% Identical
8607 100.000000 93.347945 98.67% Identical
8608 100.000000 93.342927 98.67% Identical
8609 100.000000 86.677569 98.67% Identical
8610 100.000000 95.996175 98.67% Identical
8611 100.000000 95.992561 98.67% Identical
8612 100.000000 93.322136 98.67% Identical
8613 100.000000 92.011127 98.67% Identical
8614 100.000000 93.103052 98.67% Identical
8615 100.000000 88.004517 98.67% Identical
8616 100.000000 93.333383 98.67% Identical
8617 100.000000 90.666350 98.67% Identical
8618 100.000000 90.682465 98.67% Identical
8619 100.000000 86.665365 98.67% Identical
8620 100.000000 93.336088 98.67% Identical
8621 100.000000 96.008251 98.67% Identical
8622 100.000000 93.118984 98.67% Identical
8623 100.000000 95.991365 98.67% Identical
8624 100.000000 95.991748 98.67% Identical
8625 100.000000 93.345905 98.67% Identical
8626 100.000000 92.004485 98.67% Identical
8627 100.000000 93.328889 98.67% Identical
8628 100.000000 95.993889 98.67% Identical
8629 100.000000 91.994733 98.67% Identical
